customer_id,amount_cad,debit_credit,cash_indicator,country,province,city,transaction_date,transaction_time,transaction_datetime
SYNCID0000014358,310.97,debit,True,CA,QC,MONTREAL,2022-12-21,11:25:51,2022-12-21 11:25:51
SYNCID0000014367,212.01,debit,True,CA,SK,SASKATOON,2023-01-31,14:31:26,2023-01-31 14:31:26
SYNCID0000014371,1458.12,credit,True,CA,ON,OTTAWA,2023-01-17,08:44:55,2023-01-17 08:44:55
SYNCID0000014383,1069.96,credit,True,CA,ON,BRAMPTON,2023-01-21,17:51:44,2023-01-21 17:51:44
SYNCID0000014383,663.85,debit,True,OTHER,,OTHER,2023-01-24,18:47:17,2023-01-24 18:47:17
SYNCID0000014384,37133.69,credit,False,CA,ON,BRAMPTON,2023-01-09,17:12:53,2023-01-09 17:12:53
SYNCID0000014384,103.09,debit,True,CA,BC,LANGFORD,2022-11-27,16:19:47,2022-11-27 16:19:47
SYNCID0000014384,4322.48,credit,False,CA,ON,ORILLIA,2022-12-08,15:39:15,2022-12-08 15:39:15
SYNCID0000014384,1074.95,debit,True,CA,ON,HAMILTON,2022-12-23,14:25:41,2022-12-23 14:25:41
SYNCID0000014384,206.65,debit,True,,,,2022-11-15,14:21:44,2022-11-15 14:21:44
SYNCID0000014384,17236.42,credit,False,CA,AB,CALGARY,2023-01-08,11:45:10,2023-01-08 11:45:10
SYNCID0000014384,103.03,debit,True,,,,2022-11-10,16:07:10,2022-11-10 16:07:10
SYNCID0000014384,107.85,debit,False,CA,,OTHER,2022-11-11,14:52:37,2022-11-11 14:52:37
SYNCID0000014384,188.99,credit,False,CA,QC,MONTREAL,2022-11-11,15:38:28,2022-11-11 15:38:28
SYNCID0000014384,105.58,debit,True,CA,ON,DOWNSVIEW,2022-12-13,07:11:24,2022-12-13 07:11:24
SYNCID0000014384,22.78,debit,True,,,,2022-11-15,13:56:06,2022-11-15 13:56:06
SYNCID0000014384,1611.27,credit,False,CA,ON,OTTAWA,2022-12-27,12:36:26,2022-12-27 12:36:26
SYNCID0000014384,533.54,debit,True,CA,MB,WINNIPEG,2023-01-06,15:55:56,2023-01-06 15:55:56
SYNCID0000014384,541.29,debit,True,CA,QC,MONTREAL,2023-01-06,13:43:35,2023-01-06 13:43:35
SYNCID0000014384,261.14,debit,True,CA,SK,SASKATOON,2022-11-05,10:23:54,2022-11-05 10:23:54
SYNCID0000014384,1404.47,credit,True,CA,QC,MONTREAL,2022-12-15,10:33:37,2022-12-15 10:33:37
SYNCID0000014384,318.79,debit,True,OTHER,,OTHER,2023-01-09,12:12:26,2023-01-09 12:12:26
SYNCID0000014388,374.31,credit,True,CA,ON,WINDSOR,2022-11-25,14:31:12,2022-11-25 14:31:12
SYNCID0000014388,3270.44,credit,True,CA,ON,KANATA,2022-12-01,18:30:04,2022-12-01 18:30:04
SYNCID0000014388,1954.43,credit,True,CA,AB,CALGARY,2022-11-16,21:00:12,2022-11-16 21:00:12
SYNCID0000014388,3048.88,credit,True,CA,,OTHER,2022-11-13,17:18:46,2022-11-13 17:18:46
SYNCID0000014388,62.37,debit,True,,,,2022-11-14,15:35:49,2022-11-14 15:35:49
SYNCID0000014388,1053.81,debit,True,CA,ON,BRAMPTON,2023-01-28,09:46:10,2023-01-28 09:46:10
SYNCID0000014392,6351.14,credit,False,CA,ON,RICHMONDHILL,2022-11-19,09:52:38,2022-11-19 09:52:38
SYNCID0000014392,268.22,credit,True,CA,ON,TORONTO,2023-01-28,12:46:02,2023-01-28 12:46:02
SYNCID0000014392,1028.55,debit,True,CA,,OTHER,2022-11-28,18:06:29,2022-11-28 18:06:29
SYNCID0000014392,324.46,debit,True,CA,,OTHER,2023-01-11,12:48:31,2023-01-11 12:48:31
SYNCID0000014392,217.85,debit,True,CA,,OTHER,2022-12-21,11:56:51,2022-12-21 11:56:51
SYNCID0000014392,193.39,debit,True,CA,ON,DOWNSVIEW,2022-11-28,08:28:58,2022-11-28 08:28:58
SYNCID0000014392,46.06,debit,True,,,,2022-11-28,13:59:44,2022-11-28 13:59:44
SYNCID0000014392,20.86,credit,True,CA,ON,MISSISSAUGA,2023-01-19,00:01:30,2023-01-19 00:01:30
SYNCID0000014392,520.26,debit,True,CA,QC,MONTREAL,2022-11-18,16:18:21,2022-11-18 16:18:21
SYNCID0000014396,1558.59,credit,True,CA,QC,STJEROME,2022-12-26,18:20:21,2022-12-26 18:20:21
SYNCID0000014396,21.18,credit,True,CA,ON,BRAMPTON,2022-12-29,14:45:54,2022-12-29 14:45:54
SYNCID0000014404,18111.12,credit,False,CA,,OTHER,2022-11-20,13:20:33,2022-11-20 13:20:33
SYNCID0000014404,428.56,debit,True,,,,2022-11-06,20:22:43,2022-11-06 20:22:43
SYNCID0000014404,3927.44,credit,False,CA,ON,MILTON,2022-11-16,16:20:08,2022-11-16 16:20:08
SYNCID0000014404,226.12,debit,True,CA,,OTHER,2022-11-26,18:05:48,2022-11-26 18:05:48
SYNCID0000014404,151.23,debit,False,CA,,OTHER,2022-12-01,09:26:59,2022-12-01 09:26:59
SYNCID0000014404,99.83,debit,True,CA,BC,BURNABY,2023-01-06,14:19:05,2023-01-06 14:19:05
SYNCID0000014404,440.2,debit,True,,,,2023-01-02,23:15:53,2023-01-02 23:15:53
SYNCID0000014404,410.97,debit,True,CA,,OTHER,2022-11-19,09:49:23,2022-11-19 09:49:23
SYNCID0000014404,21.68,credit,True,OTHER,,OTHER,2022-12-26,15:55:58,2022-12-26 15:55:58
SYNCID0000014404,132.47,debit,True,,,,2023-01-27,13:51:17,2023-01-27 13:51:17
SYNCID0000014404,1046.91,debit,True,CA,,OTHER,2022-12-18,20:25:07,2022-12-18 20:25:07
SYNCID0000014404,426.77,debit,True,OTHER,,OTHER,2022-12-13,15:27:36,2022-12-13 15:27:36
SYNCID0000014404,90.61,debit,True,,,,2022-11-19,13:45:30,2022-11-19 13:45:30
SYNCID0000014404,420.1,debit,True,,,,2022-11-25,13:26:29,2022-11-25 13:26:29
SYNCID0000014404,1073.98,debit,True,CA,BC,RICHMOND,2022-11-04,15:57:34,2022-11-04 15:57:34
SYNCID0000014404,1390.11,credit,False,CA,,OTHER,2022-11-01,12:47:27,2022-11-01 12:47:27
SYNCID0000014404,56.27,credit,False,OTHER,,OTHER,2022-12-05,09:47:34,2022-12-05 09:47:34
SYNCID0000014404,433.11,debit,True,CA,,OTHER,2022-12-08,18:01:10,2022-12-08 18:01:10
SYNCID0000014404,106.29,debit,True,CA,,OTHER,2023-01-03,09:36:50,2023-01-03 09:36:50
SYNCID0000014404,106.97,debit,True,CA,,OTHER,2022-12-22,18:32:59,2022-12-22 18:32:59
SYNCID0000014404,1595.8,credit,False,CA,,OTHER,2022-11-23,16:08:40,2022-11-23 16:08:40
SYNCID0000014404,474.33,debit,True,,,,2023-01-25,12:10:38,2023-01-25 12:10:38
SYNCID0000014404,541.39,debit,False,CA,,OTHER,2023-01-24,22:30:00,2023-01-24 22:30:00
SYNCID0000014404,1076.78,debit,True,CA,,OTHER,2022-12-13,11:29:05,2022-12-13 11:29:05
SYNCID0000014404,317.88,debit,True,,,,2022-12-16,11:55:48,2022-12-16 11:55:48
SYNCID0000014404,173.41,debit,True,,,,2022-11-14,13:58:49,2022-11-14 13:58:49
SYNCID0000014404,2113.14,debit,False,CA,ON,VAUGHAN,2022-11-01,12:33:49,2022-11-01 12:33:49
SYNCID0000014404,374.3,debit,True,CA,,OTHER,2022-12-15,18:02:02,2022-12-15 18:02:02
SYNCID0000014404,236.03,debit,True,CA,,OTHER,2022-12-27,10:49:05,2022-12-27 10:49:05
SYNCID0000014404,11158.24,credit,False,OTHER,,OTHER,2022-12-20,10:09:05,2022-12-20 10:09:05
SYNCID0000014404,269.61,debit,True,CA,,OTHER,2022-12-21,15:26:59,2022-12-21 15:26:59
SYNCID0000014404,1478.13,credit,False,CA,,OTHER,2022-12-15,17:56:54,2022-12-15 17:56:54
SYNCID0000014404,499.23,debit,True,CA,,OTHER,2022-12-21,12:42:27,2022-12-21 12:42:27
SYNCID0000014404,105.52,debit,True,OTHER,,OTHER,2022-12-19,14:03:28,2022-12-19 14:03:28
SYNCID0000014404,89.59,debit,True,CA,,OTHER,2023-01-25,15:15:07,2023-01-25 15:15:07
SYNCID0000014404,43.19,debit,True,OTHER,,OTHER,2023-01-09,07:08:44,2023-01-09 07:08:44
SYNCID0000014404,41.55,debit,True,CA,,OTHER,2022-12-18,15:47:04,2022-12-18 15:47:04
SYNCID0000014404,1053.16,debit,True,OTHER,,OTHER,2023-01-14,15:18:44,2023-01-14 15:18:44
SYNCID0000014404,103.66,debit,True,CA,,OTHER,2022-12-14,18:28:58,2022-12-14 18:28:58
SYNCID0000014404,484.54,debit,True,CA,,OTHER,2022-12-21,19:24:06,2022-12-21 19:24:06
SYNCID0000014404,3338.47,credit,False,CA,,OTHER,2023-01-20,09:00:17,2023-01-20 09:00:17
SYNCID0000014408,265.36,debit,True,OTHER,,OTHER,2022-12-09,12:58:33,2022-12-09 12:58:33
SYNCID0000014410,19652.67,credit,False,CA,,OTHER,2022-12-13,15:12:32,2022-12-13 15:12:32
SYNCID0000014410,640.5,debit,True,,,,2022-12-19,19:50:12,2022-12-19 19:50:12
SYNCID0000014414,432.31,credit,False,CA,NS,DIGBY,2022-12-09,13:31:53,2022-12-09 13:31:53
SYNCID0000014417,2642.07,credit,True,CA,NS,DIGBY,2022-12-03,19:22:10,2022-12-03 19:22:10
SYNCID0000014417,1073.68,credit,True,CA,ON,ETOBICOKE,2023-01-16,18:53:48,2023-01-16 18:53:48
SYNCID0000014417,211.84,credit,False,CA,BC,VICTORIA,2022-12-11,17:35:58,2022-12-11 17:35:58
SYNCID0000014417,420.64,debit,True,,,,2023-01-04,17:10:02,2023-01-04 17:10:02
SYNCID0000014417,323.66,credit,True,CA,ON,SUDBURY,2023-01-31,15:05:13,2023-01-31 15:05:13
SYNCID0000014417,10.26,credit,True,CA,ON,MARKHAM,2023-01-30,12:16:55,2023-01-30 12:16:55
SYNCID0000014417,368.28,credit,False,CA,ON,BRANTFORD,2022-12-15,13:41:53,2022-12-15 13:41:53
SYNCID0000014417,2296.7,credit,False,OTHER,,OTHER,2022-12-06,10:11:43,2022-12-06 10:11:43
SYNCID0000014417,110.26,credit,True,OTHER,,OTHER,2023-01-06,11:57:35,2023-01-06 11:57:35
SYNCID0000014417,534.21,credit,False,CA,NS,DIGBY,2022-11-16,14:48:18,2022-11-16 14:48:18
SYNCID0000014417,6451.57,credit,False,CA,BC,VANCOUVER,2022-12-08,21:18:57,2022-12-08 21:18:57
SYNCID0000014417,759.68,credit,True,CA,BC,LANGFORD,2022-12-26,16:40:33,2022-12-26 16:40:33
SYNCID0000014417,21035.35,credit,False,CA,,OTHER,2022-11-28,14:46:22,2022-11-28 14:46:22
SYNCID0000014417,1233.0,credit,False,CA,ON,VAUGHAN,2022-12-13,13:14:57,2022-12-13 13:14:57
SYNCID0000014417,209.57,credit,True,CA,,OTHER,2022-11-19,13:03:04,2022-11-19 13:03:04
SYNCID0000014417,1140.32,credit,False,OTHER,,OTHER,2022-11-08,13:58:10,2022-11-08 13:58:10
SYNCID0000014417,212.75,debit,True,CA,,OTHER,2023-01-22,13:32:11,2023-01-22 13:32:11
SYNCID0000014422,746.23,debit,True,CA,ON,TORONTO,2023-01-22,23:30:54,2023-01-22 23:30:54
SYNCID0000014422,8847.74,credit,False,CA,ON,LONDON,2022-12-19,12:31:28,2022-12-19 12:31:28
SYNCID0000014422,5434.51,credit,False,CA,AB,CALGARY,2022-12-03,12:03:35,2022-12-03 12:03:35
SYNCID0000014422,6041.81,credit,False,CA,ON,GUELPH,2022-11-11,17:24:37,2022-11-11 17:24:37
SYNCID0000014422,230.19,debit,True,CA,,OTHER,2022-11-11,12:00:58,2022-11-11 12:00:58
SYNCID0000014422,6278.48,credit,False,CA,ON,NORTHYORK,2022-12-02,09:05:51,2022-12-02 09:05:51
SYNCID0000014422,744.23,credit,True,OTHER,,OTHER,2022-12-29,12:06:00,2022-12-29 12:06:00
SYNCID0000014422,2243.33,credit,False,CA,,OTHER,2023-01-17,14:12:51,2023-01-17 14:12:51
SYNCID0000014422,7276.85,credit,False,CA,NS,HALIFAX,2023-01-13,08:12:53,2023-01-13 08:12:53
SYNCID0000014422,103.04,credit,True,CA,ON,OTTAWA,2023-01-13,19:01:10,2023-01-13 19:01:10
SYNCID0000014422,109.64,credit,True,CA,ON,KINGSTON,2022-11-16,22:06:42,2022-11-16 22:06:42
SYNCID0000014422,22170.06,credit,False,CA,ON,MISSISSAUGA,2022-11-11,18:58:51,2022-11-11 18:58:51
SYNCID0000014422,847.1,credit,False,CA,ON,MISSISSAUGA,2022-11-06,08:52:26,2022-11-06 08:52:26
SYNCID0000014422,667.74,credit,True,CA,ON,WHITBY,2023-01-05,16:12:08,2023-01-05 16:12:08
SYNCID0000014422,103.98,debit,True,CA,ON,PETERBOROUGH,2022-11-14,17:24:51,2022-11-14 17:24:51
SYNCID0000014422,59.28,debit,True,,,,2023-01-24,11:36:19,2023-01-24 11:36:19
SYNCID0000014422,107.22,debit,True,CA,BC,COURTENAY,2023-01-28,23:51:35,2023-01-28 23:51:35
SYNCID0000014422,3147.64,credit,True,CA,ON,BRAMPTON,2022-11-11,08:54:35,2022-11-11 08:54:35
SYNCID0000014422,46.52,credit,True,CA,AB,CALGARY,2023-01-12,22:45:48,2023-01-12 22:45:48
SYNCID0000014422,1246.67,credit,True,CA,ON,TORONTO,2022-12-21,20:37:36,2022-12-21 20:37:36
SYNCID0000014422,1062.73,debit,True,OTHER,,OTHER,2022-11-16,21:07:54,2022-11-16 21:07:54
SYNCID0000014427,64.38,credit,True,CA,,OTHER,2023-01-22,19:56:08,2023-01-22 19:56:08
SYNCID0000014427,847.85,debit,True,CA,,OTHER,2022-12-11,16:19:33,2022-12-11 16:19:33
SYNCID0000014427,420.36,debit,True,CA,ON,NIAGARA FLS,2023-01-19,14:41:28,2023-01-19 14:41:28
SYNCID0000014427,1072.29,debit,True,CA,ON,NEPEAN,2023-01-06,22:45:44,2023-01-06 22:45:44
SYNCID0000014429,1053.35,debit,True,CA,QC,MONTREAL,2022-12-13,11:08:07,2022-12-13 11:08:07
SYNCID0000014429,113.8,debit,True,,,,2022-11-13,20:37:22,2022-11-13 20:37:22
SYNCID0000014429,45.14,debit,True,CA,AB,EDMONTON,2022-11-25,12:26:37,2022-11-25 12:26:37
SYNCID0000014429,659.32,credit,False,CA,ON,GUELPH,2022-12-24,17:50:04,2022-12-24 17:50:04
SYNCID0000014431,2595.62,credit,True,OTHER,,OTHER,2023-01-23,12:04:31,2023-01-23 12:04:31
SYNCID0000014431,820.77,credit,True,CA,BC,SURREY,2022-12-05,16:53:17,2022-12-05 16:53:17
SYNCID0000014431,514.0,debit,True,CA,,OTHER,2022-12-08,06:51:42,2022-12-08 06:51:42
SYNCID0000014438,779.92,credit,False,CA,ON,TORONTO,2022-12-03,09:48:01,2022-12-03 09:48:01
SYNCID0000014438,155.44,credit,True,CA,,OTHER,2022-12-08,14:39:15,2022-12-08 14:39:15
SYNCID0000014438,210.63,credit,True,CA,ON,BRAMPTON,2023-01-04,17:10:51,2023-01-04 17:10:51
SYNCID0000014439,10500.42,credit,False,CA,,OTHER,2023-01-16,11:54:23,2023-01-16 11:54:23
SYNCID0000014439,413.62,credit,False,OTHER,,OTHER,2023-01-14,13:30:00,2023-01-14 13:30:00
SYNCID0000014439,1403.48,credit,True,CA,,OTHER,2023-01-11,10:42:12,2023-01-11 10:42:12
SYNCID0000014444,187.25,debit,True,CA,,OTHER,2023-01-20,08:39:12,2023-01-20 08:39:12
SYNCID0000014447,190.57,debit,True,,,,2022-11-15,18:38:15,2022-11-15 18:38:15
SYNCID0000014449,1149.31,credit,True,CA,,OTHER,2022-11-28,13:33:12,2022-11-28 13:33:12
SYNCID0000014451,124.0,debit,True,CA,,OTHER,2022-12-05,19:51:25,2022-12-05 19:51:25
SYNCID0000014451,62.01,debit,True,CA,AB,CALGARY,2022-12-07,20:02:21,2022-12-07 20:02:21
SYNCID0000014451,7168.22,credit,False,CA,ON,TORONTO,2023-01-28,15:58:50,2023-01-28 15:58:50
SYNCID0000014451,717.35,credit,False,CA,,OTHER,2022-12-18,12:28:27,2022-12-18 12:28:27
SYNCID0000014451,2279.89,credit,False,CA,,OTHER,2022-12-17,16:36:08,2022-12-17 16:36:08
SYNCID0000014451,818.72,debit,True,CA,ON,MISSISSAUGA,2022-12-31,17:42:56,2022-12-31 17:42:56
SYNCID0000014451,216.64,credit,True,CA,,OTHER,2022-11-22,14:19:06,2022-11-22 14:19:06
SYNCID0000014466,209.94,credit,False,CA,MB,WINNIPEG,2022-11-12,14:45:59,2022-11-12 14:45:59
SYNCID0000014467,677.81,credit,False,CA,NS,DARTMOUTH,2022-11-17,16:50:50,2022-11-17 16:50:50
SYNCID0000014467,103.44,debit,True,CA,ON,WOODBRIDGE,2022-12-09,13:14:45,2022-12-09 13:14:45
SYNCID0000014471,1759.83,credit,False,CA,ON,BRAMPTON,2022-12-07,10:56:23,2022-12-07 10:56:23
SYNCID0000014471,62.23,debit,True,CA,ON,KANATA,2023-01-12,14:25:00,2023-01-12 14:25:00
SYNCID0000014471,88.65,debit,True,CA,ON,BURLINGTON,2022-11-09,13:16:43,2022-11-09 13:16:43
SYNCID0000014471,174.27,credit,False,OTHER,,OTHER,2023-01-14,10:26:08,2023-01-14 10:26:08
SYNCID0000014471,533.49,credit,False,CA,ON,KITCHENER,2022-11-30,12:41:18,2022-11-30 12:41:18
SYNCID0000014471,1069.43,debit,True,CA,ON,BARRIE,2022-12-04,12:49:42,2022-12-04 12:49:42
SYNCID0000014471,1545.63,credit,False,CA,AB,EDMONTON,2022-12-06,11:48:58,2022-12-06 11:48:58
SYNCID0000014471,150.59,debit,True,CA,ON,KINGSTON,2023-01-05,09:56:54,2023-01-05 09:56:54
SYNCID0000014471,418.92,debit,True,,,,2022-11-11,13:36:44,2022-11-11 13:36:44
SYNCID0000014471,4457.72,credit,False,CA,ON,MARKHAM,2022-11-02,19:04:27,2022-11-02 19:04:27
SYNCID0000014471,538.61,debit,True,CA,ON,KINGSTON,2022-12-21,18:22:46,2022-12-21 18:22:46
SYNCID0000014471,537.7,debit,True,CA,NS,COLEHARBOUR,2023-01-08,10:37:09,2023-01-08 10:37:09
SYNCID0000014471,416.68,debit,True,CA,QC,MONTREAL,2022-11-02,11:41:52,2022-11-02 11:41:52
SYNCID0000014477,208.2,debit,False,CA,,OTHER,2022-12-16,17:03:38,2022-12-16 17:03:38
SYNCID0000014483,1045.41,debit,True,CA,ON,DUNDAS,2023-01-02,06:04:51,2023-01-02 06:04:51
SYNCID0000014483,44.87,debit,True,,,,2022-11-02,20:40:43,2022-11-02 20:40:43
SYNCID0000014493,309.06,debit,True,CA,,OTHER,2023-01-12,21:50:43,2023-01-12 21:50:43
SYNCID0000014493,676.08,debit,True,CA,,OTHER,2023-01-09,15:51:58,2023-01-09 15:51:58
SYNCID0000014493,148.95,debit,True,CA,,OTHER,2022-12-15,08:37:28,2022-12-15 08:37:28
SYNCID0000014493,527.51,debit,True,CA,,OTHER,2022-11-01,22:27:43,2022-11-01 22:27:43
SYNCID0000014495,269.36,debit,True,OTHER,,OTHER,2022-11-28,17:54:24,2022-11-28 17:54:24
SYNCID0000014495,378.28,credit,True,CA,AB,CALGARY,2023-01-27,21:27:38,2023-01-27 21:27:38
SYNCID0000014495,411.24,debit,True,CA,QC,MONTREAL,2022-11-19,12:59:31,2022-11-19 12:59:31
SYNCID0000014495,6195.3,credit,False,CA,,OTHER,2023-01-20,14:58:14,2023-01-20 14:58:14
SYNCID0000014495,620.79,credit,False,CA,ON,RICHMONDHILL,2022-11-13,15:16:34,2022-11-13 15:16:34
SYNCID0000014495,1060.88,debit,True,CA,,OTHER,2022-11-12,10:06:58,2022-11-12 10:06:58
SYNCID0000014495,1051.92,debit,True,CA,QC,LAVAL,2022-11-04,11:24:38,2022-11-04 11:24:38
SYNCID0000014495,1063.39,debit,True,CA,,OTHER,2022-11-11,09:46:49,2022-11-11 09:46:49
SYNCID0000014495,51.54,debit,True,CA,ON,OAKVILLE,2023-01-21,18:12:46,2023-01-21 18:12:46
SYNCID0000014495,4807.78,credit,False,CA,SK,SASKATOON,2022-12-22,12:43:56,2022-12-22 12:43:56
SYNCID0000014495,61.93,debit,True,CA,,OTHER,2022-11-09,20:17:52,2022-11-09 20:17:52
SYNCID0000014495,106.5,debit,True,CA,ON,OTTAWA,2022-11-14,08:37:03,2022-11-14 08:37:03
SYNCID0000014495,1264.66,credit,True,CA,ON,TORONTO,2022-11-04,18:16:53,2022-11-04 18:16:53
SYNCID0000014495,725.34,credit,False,CA,ON,WHITBY,2023-01-17,18:44:50,2023-01-17 18:44:50
SYNCID0000014495,1062.49,debit,True,CA,ON,TORONTO,2022-11-07,15:51:53,2022-11-07 15:51:53
SYNCID0000014495,427.22,debit,True,CA,QC,MONTREAL,2022-11-26,14:26:50,2022-11-26 14:26:50
SYNCID0000014495,844.69,credit,True,CA,ON,TORONTO,2022-11-15,20:40:52,2022-11-15 20:40:52
SYNCID0000014495,1466.19,credit,True,CA,ON,TORONTO,2022-12-12,10:25:35,2022-12-12 10:25:35
SYNCID0000014495,1054.29,debit,True,CA,AB,EDMONTON,2023-01-01,14:17:02,2023-01-01 14:17:02
SYNCID0000014498,216.52,debit,True,OTHER,,OTHER,2022-12-02,11:42:17,2022-12-02 11:42:17
SYNCID0000014500,1039.25,debit,True,CA,ON,SCARBOROUGH,2023-01-22,00:16:55,2023-01-22 00:16:55
SYNCID0000014500,157.57,debit,True,,,,2022-12-13,13:28:13,2022-12-13 13:28:13
SYNCID0000014500,26.05,debit,True,,,,2022-12-30,22:29:59,2022-12-30 22:29:59
SYNCID0000014500,1048.5,debit,True,CA,ON,TORONTO,2022-11-22,21:39:05,2022-11-22 21:39:05
SYNCID0000014500,433.28,debit,True,,,,2023-01-28,22:50:24,2023-01-28 22:50:24
SYNCID0000014500,728.86,debit,True,,,,2023-01-04,02:33:51,2023-01-04 02:33:51
SYNCID0000014500,1025.9,debit,True,CA,ON,STCATHARINES,2022-11-22,14:35:56,2022-11-22 14:35:56
SYNCID0000014500,1026.45,debit,True,CA,ON,MILTON,2022-12-24,17:40:24,2022-12-24 17:40:24
SYNCID0000014500,1042.7,debit,True,CA,ON,MILTON,2022-12-20,17:59:11,2022-12-20 17:59:11
SYNCID0000014500,1057.67,debit,True,CA,AB,CALGARY,2022-11-01,14:17:14,2022-11-01 14:17:14
SYNCID0000014500,108.66,debit,True,CA,,OTHER,2022-12-04,13:15:53,2022-12-04 13:15:53
SYNCID0000014500,1037.11,debit,True,CA,AB,CALGARY,2023-01-31,22:10:32,2023-01-31 22:10:32
SYNCID0000014500,1040.28,debit,True,CA,ON,NORTHYORK,2023-01-13,21:40:08,2023-01-13 21:40:08
SYNCID0000014500,170.71,debit,True,,,,2023-01-31,23:04:16,2023-01-31 23:04:16
SYNCID0000014500,1081.89,debit,True,CA,ON,STCATHARINES,2023-01-25,09:26:50,2023-01-25 09:26:50
SYNCID0000014500,1042.54,debit,True,CA,ON,TORONTO,2023-01-24,15:33:21,2023-01-24 15:33:21
SYNCID0000014500,416.88,debit,True,OTHER,,OTHER,2023-01-11,17:54:34,2023-01-11 17:54:34
SYNCID0000014500,1035.21,debit,True,CA,ON,BRAMPTON,2022-12-28,21:10:38,2022-12-28 21:10:38
SYNCID0000014500,1035.12,debit,True,CA,ON,DOWNSVIEW,2022-12-09,13:01:53,2022-12-09 13:01:53
SYNCID0000014500,208.69,debit,True,,,,2022-12-22,10:29:31,2022-12-22 10:29:31
SYNCID0000014500,1053.4,debit,True,CA,AB,EDMONTON,2022-11-21,19:12:25,2022-11-21 19:12:25
SYNCID0000014500,53.23,debit,True,,,,2022-11-23,19:22:43,2022-11-23 19:22:43
SYNCID0000014500,512.58,debit,True,CA,AB,CALGARY,2022-12-30,17:15:50,2022-12-30 17:15:50
SYNCID0000014500,1065.12,debit,True,CA,AB,CALGARY,2022-11-26,14:13:43,2022-11-26 14:13:43
SYNCID0000014504,105049.36,credit,False,CA,AB,CALGARY,2023-01-09,13:13:28,2023-01-09 13:13:28
SYNCID0000014506,81.34,debit,True,CA,BC,VANCOUVER,2022-11-07,20:32:04,2022-11-07 20:32:04
SYNCID0000014506,771.4,credit,True,CA,NS,DARTMOUTH,2022-12-08,13:00:49,2022-12-08 13:00:49
SYNCID0000014515,649.46,debit,True,CA,,OTHER,2022-12-23,09:38:25,2022-12-23 09:38:25
SYNCID0000014515,429.88,debit,True,CA,,OTHER,2023-01-11,05:17:17,2023-01-11 05:17:17
SYNCID0000014515,531.8,debit,True,CA,QC,COTESTLUC,2022-12-08,15:04:35,2022-12-08 15:04:35
SYNCID0000014515,1051.47,debit,True,OTHER,,OTHER,2022-11-08,10:10:03,2022-11-08 10:10:03
SYNCID0000014515,1906.99,credit,False,OTHER,,OTHER,2022-12-19,18:08:15,2022-12-19 18:08:15
SYNCID0000014521,1708.51,credit,False,CA,MB,WINNIPEG,2022-11-17,17:31:10,2022-11-17 17:31:10
SYNCID0000014525,1019.19,credit,True,CA,MB,WINNIPEG,2023-01-28,11:52:30,2023-01-28 11:52:30
SYNCID0000014539,2006.72,credit,True,CA,,OTHER,2022-12-29,16:38:52,2022-12-29 16:38:52
SYNCID0000014539,259.09,debit,True,CA,ON,HAMILTON,2023-01-06,23:29:59,2023-01-06 23:29:59
SYNCID0000014539,1033.2,credit,True,CA,QC,MONTREAL,2023-01-20,09:05:35,2023-01-20 09:05:35
SYNCID0000014539,628.18,debit,True,CA,QC,STJEROME,2022-11-15,09:22:06,2022-11-15 09:22:06
SYNCID0000014539,183.43,debit,True,CA,,OTHER,2022-11-16,06:05:17,2022-11-16 06:05:17
SYNCID0000014539,687.97,credit,False,CA,,OTHER,2022-12-27,10:55:56,2022-12-27 10:55:56
SYNCID0000014539,128.09,debit,True,,,,2022-12-28,18:04:12,2022-12-28 18:04:12
SYNCID0000014539,357.2,debit,True,CA,,OTHER,2022-11-02,06:46:04,2022-11-02 06:46:04
SYNCID0000014539,859.75,credit,False,CA,,OTHER,2022-12-01,13:57:30,2022-12-01 13:57:30
SYNCID0000014539,1060.32,debit,True,CA,QC,MONTREAL,2022-12-19,21:00:39,2022-12-19 21:00:39
SYNCID0000014539,521.69,debit,True,CA,ON,BARRIE,2022-12-27,01:00:45,2022-12-27 01:00:45
SYNCID0000014547,531.3,debit,True,CA,ON,THUNDER BAY,2022-11-27,11:49:38,2022-11-27 11:49:38
SYNCID0000014547,261.13,credit,True,CA,AB,CALGARY,2022-11-12,20:43:25,2022-11-12 20:43:25
SYNCID0000014547,1604.86,credit,True,CA,,OTHER,2022-11-03,20:46:36,2022-11-03 20:46:36
SYNCID0000014548,14059.3,credit,False,CA,,OTHER,2022-11-07,18:13:40,2022-11-07 18:13:40
SYNCID0000014548,315.97,debit,True,OTHER,,OTHER,2022-12-07,11:22:31,2022-12-07 11:22:31
SYNCID0000014548,107.22,debit,True,CA,,OTHER,2022-12-16,15:37:14,2022-12-16 15:37:14
SYNCID0000014548,263.03,debit,True,,,,2022-12-06,19:48:10,2022-12-06 19:48:10
SYNCID0000014548,316.01,debit,True,CA,QC,MONTREAL,2022-12-21,11:14:35,2022-12-21 11:14:35
SYNCID0000014548,44.81,debit,True,,,,2023-01-16,12:42:37,2023-01-16 12:42:37
SYNCID0000014548,607.12,credit,True,CA,ON,SCARBOROUGH,2022-11-04,08:00:07,2022-11-04 08:00:07
SYNCID0000014548,326.44,debit,True,CA,,OTHER,2022-11-15,11:22:19,2022-11-15 11:22:19
SYNCID0000014548,1332.37,credit,False,OTHER,,OTHER,2023-01-27,07:02:49,2023-01-27 07:02:49
